"POBREZA","INTERNET","NIVEL_EDU","MAL_CRONICO","TIPO_EMPLEO","UBIGEO"
"0","1","5","1","0","060903"
"1","0","3","0","0","060903"
"1","0","3","0","1","060903"
"0","1","3","1","0","060903"
"1","0","3","1","1","060903"
"0","1","4","1","1","060801"
"1","0","3","0","0","060801"
"0","1","5","0","1","060801"
"0","1","3","0","0","060801"
"0","1","6","1","1","060801"
"0","1","3","0","1","060801"
"0","0","4","1","0","060801"
"0","1","3","0","1","060801"
"1","0","1","1","0","060801"
"0","1","4","0","0","060801"
"1","0","3","0","0","060801"
"0","1","4","0","0","060801"
"0","1","6","0","1","060801"
"0","1","1","0","1","060801"
"0","1","4","0","1","060801"
"0","0","3","1","0","060801"
"0","1","3","0","0","060801"
"0","1","3","0","0","060801"
"0","1","4","0","1","060801"
"0","1","3","0","0","060801"
"0","1","6","0","1","060801"
"0","1","4","0","0","060801"
"0","0","1","0","0","060801"
"1","0","1","1","0","060801"
"0","1","6","0","1","060801"
"0","0","4","0","0","060801"
"0","0","4","0","0","060801"
"0","1","4","0","1","060801"
"0","0","4","0","0","060801"
"0","1","3","1","0","060801"
"0","1","6","0","1","060801"
"0","1","3","1","1","060801"
"0","0","1","1","0","060801"
"0","1","6","0","1","060801"
"1","1","3","0","0","060801"
"0","0","5","1","0","060801"
"0","1","4","0","0","060801"
"1","0","1","0","0","060904"
"0","0","4","1","0","060904"
"0","1","3","0","0","060904"
"0","0","4","0","1","060904"
"0","1","3","1","0","060904"
"0","1","1","0","0","060904"
"0","1","4","0","0","060801"
"0","1","5","1","1","060801"
"0","1","3","0","0","060801"
"0","0","4","0","0","060801"
"0","1","6","0","1","060801"
"0","1","5","0","0","060801"
"0","1","5","0","1","060801"
"0","0","1","0","0","060801"
"1","0","3","0","0","060801"
"1","1","3","0","0","060801"
"0","0","1","1","0","060801"
"1","0","1","0","0","060801"
"1","0","1","1","0","060801"
"0","0","4","1","0","060801"
"0","1","5","0","1","060901"
"0","1","3","1","1","060901"
"0","1","4","0","1","060901"
"0","0","3","1","0","060901"
"1","1","3","0","0","060901"
"1","0","1","0","1","060802"
"0","0","3","1","1","060802"
"0","1","3","0","1","060802"
"0","1","3","0","0","060802"
"0","1","3","1","1","060802"
"1","0","1","1","0","060802"
"0","1","1","0","1","060801"
"0","1","3","0","0","060801"
"0","1","5","0","1","060801"
"0","1","4","0","1","060801"
"1","0","3","0","1","060801"
"0","1","4","1","0","060801"
"0","0","4","1","0","060801"
"0","0","3","1","0","060801"
"0","1","3","0","0","060801"
"1","1","3","0","0","060801"
"0","1","1","1","1","060801"
"0","1","3","1","1","060801"
"0","1","3","1","0","060808"
"0","1","5","0","1","060808"
"0","1","6","0","1","060808"
"0","1","5","1","0","060808"
"0","1","4","0","0","060808"
"0","1","3","1","1","060808"
"1","0","2","0","1","060614"
"1","0","1","0","0","060614"
"1","0","4","0","0","060614"
"0","0","3","1","0","060614"
"0","0","3","0","0","060614"
"0","1","3","0","1","060614"
"1","0","3","0","0","060109"
"0","0","4","0","0","060109"
"1","0","3","0","0","060109"
"0","0","3","1","0","060109"
"0","0","3","1","1","060109"
"1","0","1","1","0","060109"
"1","0","3","0","0","060109"
"0","1","1","1","0","060109"
"1","0","3","0","0","060109"
"1","0","3","0","0","060109"
"1","0","1","1","0","060109"
"1","0","3","0","0","060109"
"1","0","3","0","0","060109"
"1","0","2","0","0","060109"
"1","0","3","0","0","060109"
"1","0","4","0","0","060109"
"1","0","3","0","0","060407"
"0","0","3","1","0","060407"
"0","0","3","0","0","060407"
"1","0","3","0","0","060407"
"1","0","3","0","0","060407"
"0","0","3","0","0","060407"
"1","0","3","0","0","060407"
"1","0","3","0","0","060407"
"1","0","4","0","0","060505"
"1","1","3","0","0","060505"
"0","0","3","1","0","060505"
"0","1","4","0","0","060505"
"1","0","3","1","0","060505"
"0","0","1","1","0","060505"
"0","0","3","1","0","060505"
"1","0","3","0","0","060505"
"0","0","3","0","0","061305"
"0","0","1","1","0","061305"
"1","0","3","0","0","061305"
"1","0","1","1","0","061305"
"0","0","3","1","0","061305"
"0","0","4","0","0","061305"
"1","1","4","0","0","061305"
"1","0","4","0","0","060505"
"1","0","1","0","0","060505"
"1","0","3","0","1","060505"
"1","0","3","0","0","060505"
"0","0","3","0","0","060505"
"1","0","4","0","0","060505"
"0","0","2","0","0","060505"
"1","0","3","1","0","060505"
"1","0","2","0","0","061110"
"1","0","4","0","0","061110"
"1","0","4","0","0","061110"
"0","1","3","0","0","061110"
"1","1","4","1","0","061110"
"0","0","3","0","0","061110"
"1","0","3","0","0","061110"
"1","0","3","0","0","061110"
"0","0","3","0","0","060601"
"0","1","3","1","0","060601"
"0","1","3","0","0","060601"
"0","1","3","0","0","060601"
"1","0","1","0","0","060601"
"1","0","1","1","1","060601"
"0","0","3","1","0","060601"
"0","1","3","0","1","060601"
"0","0","1","1","0","060413"
"1","0","1","0","0","060413"
"1","0","3","0","0","060413"
"1","1","3","0","0","060413"
"0","0","1","1","0","060413"
"0","0","3","1","0","060413"
"1","0","3","0","0","060413"
"1","0","3","1","0","060413"
"1","0","3","0","0","060701"
"1","0","3","1","0","060701"
"1","0","3","0","0","060701"
"0","0","1","0","0","060701"
"1","0","3","0","0","060701"
"1","0","3","0","0","060701"
"1","0","3","0","0","060701"
"1","0","1","1","0","060701"
"0","0","1","1","0","061201"
"0","0","1","0","0","061201"
"0","0","3","0","0","061201"
"1","0","1","0","0","061201"
"0","0","3","0","0","061201"
"0","1","4","0","0","061201"
"0","1","3","0","0","061201"
"1","0","3","0","0","061201"
"1","0","1","0","0","060101"
"1","0","3","0","0","060101"
"1","0","4","0","0","060101"
"0","0","1","1","0","060101"
"0","1","4","0","1","060101"
"0","1","3","0","0","060101"
"1","0","3","0","1","060101"
"0","1","4","0","1","060101"
"1","1","3","0","0","060601"
"1","0","1","0","0","060601"
"0","0","3","0","0","060601"
"0","1","3","0","0","060601"
"0","0","3","0","0","060601"
"1","0","3","0","0","060601"
"0","1","3","0","0","060601"
"1","0","3","0","0","060601"
"0","1","3","1","0","060203"
"1","0","1","0","0","060203"
"1","0","3","1","0","060203"
"1","0","1","0","0","060203"
"0","0","3","0","0","060203"
"0","1","3","0","0","060203"
"0","0","3","0","0","060203"
"0","0","1","0","0","060203"
"0","1","5","0","0","060310"
"1","0","5","0","0","060310"
"1","0","3","1","0","060310"
"1","0","3","0","0","060310"
"1","0","3","1","0","060310"
"1","0","5","0","0","060310"
"0","0","3","1","0","060310"
"0","0","6","1","1","060310"
"1","0","1","1","0","061105"
"0","1","3","0","0","061105"
"1","0","1","0","1","061105"
"1","0","1","0","1","061105"
"0","0","3","0","0","061105"
"1","0","3","0","0","061105"
"0","0","4","0","1","061105"
"1","0","3","0","0","061105"
"1","0","4","0","0","060410"
"1","1","3","0","0","060410"
"1","1","1","1","0","060410"
"0","0","1","1","0","060410"
"0","0","3","0","0","060410"
"1","0","3","0","1","060410"
"0","0","1","0","0","060410"
"1","0","3","0","0","060410"
"1","1","3","0","0","060401"
"0","1","3","0","0","060401"
"1","0","3","0","0","060401"
"0","0","3","0","0","060401"
"0","0","3","1","0","060401"
"0","0","4","1","0","060401"
"0","1","1","0","0","060401"
"0","0","3","0","1","060401"
"0","0","3","1","0","060308"
"1","0","3","0","0","060308"
"0","0","1","1","0","060308"
"0","1","3","1","0","060308"
"1","0","3","1","0","060308"
"1","0","2","0","0","060308"
"1","0","3","0","0","060308"
"1","0","2","0","0","060308"
"1","1","3","0","0","060701"
"0","0","4","0","0","060701"
"0","0","3","0","0","060701"
"1","0","1","0","0","060701"
"1","0","3","0","0","060701"
"1","1","3","0","0","060701"
"1","0","3","0","0","060701"
"0","0","1","1","0","060701"
"0","0","3","0","1","060108"
"1","0","4","0","0","060108"
"0","1","4","0","1","060108"
"0","0","1","0","0","060108"
"0","1","4","0","0","060108"
"0","1","3","0","0","060108"
"0","0","4","0","1","060108"
"0","0","1","0","0","060108"
"1","0","3","0","1","061001"
"0","0","3","1","1","061001"
"0","0","3","0","0","061001"
"0","0","3","0","0","061001"
"0","0","3","1","1","061001"
"0","0","4","0","0","061001"
"0","1","3","1","0","061001"
"1","0","3","0","1","061001"
"1","0","3","0","0","060302"
"1","0","3","0","0","060302"
"1","0","3","0","0","060302"
"1","0","3","0","0","060302"
"0","0","4","0","1","060302"
"1","0","1","0","0","060302"
"1","0","3","0","0","060302"
"1","0","3","0","0","060302"
"0","0","3","0","0","060401"
"0","0","4","0","0","060401"
"0","1","3","0","0","060401"
"1","0","3","1","0","060401"
"1","0","1","1","0","060401"
"0","0","1","1","0","060401"
"0","0","3","1","0","060401"
"1","1","3","0","0","060401"
"0","0","3","1","0","060301"
"1","1","3","0","0","060301"
"0","0","3","0","0","060301"
"1","0","3","1","0","060301"
"0","0","3","1","0","060301"
"0","0","1","1","0","060301"
"0","0","3","0","0","060301"
"0","0","3","1","0","060301"
"1","0","4","0","0","060309"
"0","1","3","1","0","060309"
"0","0","1","0","0","060309"
"1","0","3","0","0","060309"
"1","0","1","1","0","060309"
"1","0","1","0","0","060309"
"0","0","3","0","0","060309"
"1","0","3","0","0","060309"
"0","0","3","1","0","061111"
"0","1","3","1","0","061111"
"1","0","3","0","0","061111"
"1","1","2","0","0","061111"
"0","0","3","0","0","061111"
"0","1","4","1","0","061111"
"0","0","1","0","0","061111"
"0","1","3","0","0","061111"
"0","1","3","0","0","060107"
"0","0","4","0","0","060107"
"0","1","3","1","0","060107"
"0","0","3","1","0","060107"
"0","1","4","0","1","060107"
"0","0","3","1","0","060107"
"0","0","3","1","0","060107"
"1","0","1","0","0","060107"
"1","1","5","0","0","060311"
"0","1","4","0","0","060311"
"1","0","3","0","0","060311"
"0","0","1","1","0","060311"
"0","0","3","0","0","060311"
"0","0","3","0","1","060311"
"0","1","3","1","0","060311"
"0","0","3","0","0","060311"
"1","0","3","0","0","060601"
"1","0","3","0","0","060601"
"1","0","3","1","0","060601"
"1","0","3","1","0","060601"
"1","0","3","1","0","060601"
"1","0","3","0","0","060601"
"1","0","3","1","0","060601"
"1","0","4","0","0","060601"
"1","0","3","0","0","060408"
"0","0","3","0","0","060408"
"0","0","3","0","0","060408"
"0","0","1","1","0","060408"
"1","0","3","0","0","060408"
"1","0","1","0","0","060408"
"1","0","4","0","0","060408"
"0","0","4","0","0","060408"
"0","0","1","0","0","060701"
"1","0","1","0","0","060701"
"1","0","1","0","0","060701"
"0","0","3","0","0","060701"
"0","0","1","0","0","060701"
"0","0","3","0","0","060701"
"1","0","4","0","0","060701"
"1","0","1","0","0","060701"
"1","0","3","0","0","060504"
"0","0","4","0","0","060504"
"0","1","4","0","0","060504"
"1","0","3","0","0","060504"
"0","1","3","1","0","060504"
"1","0","2","0","0","060504"
"0","1","3","0","0","060504"
"0","1","3","0","0","060504"
"0","0","1","1","0","060103"
"1","0","3","0","0","060103"
"0","1","3","0","0","060103"
"1","0","1","1","0","060103"
"0","0","4","0","0","060103"
"1","0","1","0","0","060103"
"1","0","3","0","0","060103"
"0","0","1","0","0","060103"
"0","0","3","1","0","060201"
"1","0","3","1","0","060201"
"1","0","3","0","0","060201"
"0","0","4","0","0","060201"
"1","1","3","0","1","060201"
"0","1","3","0","0","060201"
"1","0","3","1","0","060201"
"1","0","3","0","0","060201"
"1","0","3","0","0","061006"
"1","0","3","0","0","061006"
"1","0","1","1","0","061006"
"0","0","3","0","0","061006"
"1","0","4","0","1","061006"
"0","0","1","1","0","061006"
"0","0","4","0","0","061006"
"1","0","2","0","0","061006"
"1","0","3","1","0","061309"
"0","0","4","1","0","061309"
"0","0","4","1","1","061309"
"1","0","4","1","1","061309"
"1","0","4","1","1","061309"
"0","0","3","0","0","061309"
"1","0","3","1","0","061309"
"1","1","3","0","0","061309"
"0","1","4","1","0","060415"
"1","0","4","0","0","060415"
"0","1","3","1","0","060415"
"1","0","3","0","0","060415"
"1","0","3","0","0","060415"
"0","0","4","0","1","060415"
"0","0","3","0","0","060415"
"0","0","4","0","0","060415"
"1","0","3","0","0","060304"
"1","0","1","0","0","060304"
"0","0","1","0","0","060304"
"1","0","1","0","0","060304"
"0","0","3","0","0","060304"
"1","0","1","0","0","060304"
"0","1","3","0","0","060304"
"1","0","3","0","0","060304"
"1","0","3","0","0","060701"
"1","0","1","1","0","060701"
"1","0","1","0","0","060701"
"1","0","3","0","0","060701"
"1","0","4","0","0","060701"
"0","0","1","1","0","060701"
"1","0","3","0","0","060701"
"1","0","3","0","0","060701"
"0","0","1","0","0","060105"
"1","0","3","0","0","060105"
"1","0","4","0","0","060105"
"1","0","4","0","0","060105"
"0","1","3","0","0","060105"
"1","0","1","1","0","060105"
"0","0","3","0","0","060105"
"1","0","4","0","0","060105"
"0","0","1","0","0","060108"
"1","0","4","0","0","060108"
"1","1","4","0","0","060108"
"0","1","3","0","0","060108"
"1","0","1","0","0","060108"
"0","1","1","0","0","060108"
"0","0","3","0","0","060108"
"1","0","3","0","0","060108"
"1","0","3","0","0","060104"
"1","0","3","0","0","060104"
"0","0","4","0","0","060104"
"0","0","3","0","0","060104"
"1","0","3","0","0","060104"
"1","0","3","1","0","060104"
"1","0","3","0","0","060104"
"1","0","3","0","0","060104"
"1","0","3","0","0","060409"
"1","0","3","1","0","060409"
"0","0","3","1","0","060409"
"1","0","1","0","0","060409"
"0","1","3","1","0","060409"
"0","0","3","0","0","060409"
"0","0","4","0","0","060409"
"0","0","1","1","0","060409"
"1","1","4","1","0","061007"
"1","0","3","1","0","061007"
"1","0","3","0","0","061007"
"1","0","4","0","0","061007"
"0","0","3","1","0","061007"
"0","1","3","0","0","061007"
"1","0","3","0","0","060105"
"1","0","3","0","0","060105"
"0","1","3","0","0","060105"
"0","0","3","0","1","060105"
"1","1","3","0","0","060105"
"1","0","3","0","0","060105"
"0","0","4","0","1","060105"
"1","0","3","0","0","060203"
"0","1","5","0","0","060203"
"0","1","5","0","0","060203"
"1","0","3","1","0","060203"
"0","1","4","0","0","060203"
"0","1","3","0","0","060203"
"1","1","2","0","0","060203"
"0","0","3","0","0","060402"
"0","0","3","0","0","060402"
"0","0","3","1","0","060402"
"0","0","3","0","0","060402"
"1","0","3","0","0","060402"
"1","0","3","1","0","060402"
"1","0","3","0","0","060402"
"0","0","3","0","0","060402"
"0","0","4","0","0","060309"
"1","0","3","0","0","060309"
"0","0","1","0","0","060309"
"0","0","3","0","0","060309"
"1","0","3","0","0","060309"
"0","0","3","0","0","060309"
"1","0","3","1","0","061101"
"1","0","3","0","0","061101"
"0","1","3","0","0","061101"
"0","0","5","0","0","061101"
"0","0","1","1","0","061101"
"1","1","3","0","0","061101"
"0","0","3","0","0","061101"
"1","0","4","0","0","060106"
"1","0","3","0","0","060106"
"0","1","4","0","1","060106"
"0","0","3","0","0","060106"
"1","0","4","0","0","060106"
"0","0","4","0","0","060106"
"0","1","6","0","0","060101"
"0","1","4","0","0","060101"
"1","0","3","0","0","060101"
"1","0","3","0","0","060101"
"0","1","3","1","0","060101"
"1","1","3","0","0","060101"
"1","0","3","0","0","060101"
"0","0","3","1","0","060107"
"0","1","3","0","0","060107"
"0","0","4","0","1","060107"
"1","0","3","0","0","060107"
"0","1","4","0","0","060107"
"0","1","5","0","1","060107"
"1","0","1","0","0","060107"
"0","1","4","0","0","060107"
"1","0","4","0","0","060107"
"1","0","1","1","0","060401"
"0","0","3","1","0","060401"
"0","0","1","1","0","060401"
"1","0","1","0","0","060401"
"0","0","3","0","0","060401"
"1","0","3","0","0","060401"
"1","0","1","1","0","060401"
"1","0","3","0","0","060401"
"0","0","3","1","0","060703"
"1","0","3","0","0","060703"
"1","0","3","0","0","060703"
"0","0","3","1","0","060703"
"1","0","3","0","0","060703"
"1","0","1","1","0","060703"
"1","0","3","1","0","060703"
"0","0","1","0","0","060703"
"0","1","4","0","0","061113"
"1","0","4","0","0","061113"
"0","0","3","0","0","061113"
"1","0","4","0","0","061113"
"1","0","3","1","0","061113"
"1","0","3","1","0","061113"
"1","0","3","1","0","061113"
"0","0","1","1","0","061113"
"0","0","1","0","0","060108"
"0","0","4","0","0","060108"
"0","0","1","1","0","060108"
"1","0","3","0","0","060108"
"0","1","3","0","0","060108"
"1","0","3","0","0","060108"
"0","1","1","0","0","060108"
"0","1","3","0","1","060108"
"0","0","1","0","0","061001"
"1","0","2","1","0","061001"
"0","0","4","0","0","061001"
"0","0","1","1","0","061001"
"0","0","3","1","1","061001"
"1","0","1","1","0","061001"
"1","0","3","0","0","061001"
"0","0","4","0","0","061001"
"0","1","4","0","0","061103"
"1","1","3","0","0","061103"
"0","0","4","0","0","061103"
"1","0","1","1","0","061103"
"0","1","3","0","0","061103"
"0","1","4","0","0","061103"
"1","0","3","0","1","060601"
"1","0","1","0","0","060601"
"1","0","1","0","0","060601"
"1","0","3","1","0","060601"
"0","1","1","0","0","060601"
"0","1","3","0","0","060601"
"0","0","3","0","0","060601"
"0","0","3","0","1","060601"
"1","0","4","0","0","060701"
"1","0","1","0","0","060701"
"0","0","1","0","0","060701"
"1","0","3","0","1","060701"
"1","0","4","0","0","060701"
"0","0","4","1","0","060701"
